"","X.3","X.2","X.1","X","Census.Tract","Pesticides","Tox..Release","Pollution.Burden.Score","PM2.5","Traffic","Ozone","Asthma"
"6674",6674,6674,6674,6674,6071000820,1.514589398,535.9106547,6.2236058933706,13.45149812,1761.477578,0.06591477,24.15
"6675",6675,6675,6675,6675,6111005204,21.27017358,129.4279989,3.6897995175834,9.177533958,359.894852,0.0438112,34.63
"6676",6676,6676,6676,6676,6059042320,0,317.0769959,4.00821423713458,9.367139485,1073.700457,0.05219839,19.57
"6677",6677,6677,6677,6677,6059052427,0.518840924,763.935669,4.84788642799211,10.56970966,906.9550052,0.0527438,15.06
"6678",6678,6678,6678,6678,6041133000,0.403611722,44.9238332,4.80716135349844,7.042106785,447.5570763,0.03304924,18.57
"6679",6679,6679,6679,6679,6097151311,3.930280486,24.9725005,2.53573518766282,7.68888477,497.8870684,0.03304924,40.81
"6680",6680,6680,6680,6680,6073017801,0.285951559,29.26606627,4.22442353237041,9.259984379,946.7258541,0.04320513,22.09
"6681",6681,6681,6681,6681,6059099217,8.869099559,3130.816651,4.60013964883592,11.00837996,1108.522316,0.04588368,30.08
"6682",6682,6682,6682,6682,6085508602,0,213.7313385,5.01771613052559,8.104246637,1169.266083,0.03809217,18.39
"6683",6683,6683,6683,6683,6001423902,0,644.0073344,3.97346950859329,9.192137242,655.2322359,0.02937227,28.78
"6684",6684,6684,6684,6684,6001442200,0.349789523,222.758667,5.2081668303216,8.498963798,1698.60737,0.03892377,22.48
"6685",6685,6685,6685,6685,6065044916,0,0.051636867,2.32987456582869,7.051134617,733.7489903,0.06236471,27.64
"6686",6686,6686,6686,6686,6085508507,0,280.3063304,4.05873392975581,8.235539254,2358.297542,0.03809217,14.83
"6687",6687,6687,6687,6687,6053011700,0,0.000799733,3.46252366420949,5.447317692,626.7444889,0.03521715,23.82
"6688",6688,6688,6688,6688,6065043240,0,28.1172339,2.24312416722146,8.956947588,262.0011861,0.05938691,39.72
"6689",6689,6689,6689,6689,6081604500,0,180.0633341,4.26544408358911,8.43044825,787.1762437,0.03419029,32.1
"6690",6690,6690,6690,6690,6073016806,0,145.5897675,2.9225400469112,9.568987699,482.5005379,0.05219839,29.55
"6691",6691,6691,6691,6691,6023010200,0,1.80693,3.02847040638272,5.42402581,159.9384687,0.02655433,44.7
"6692",6692,6692,6692,6692,6085511302,0,140.1626663,4.34597414289705,8.119184631,670.2224277,0.03419029,8.4
"6693",6693,6693,6693,6693,6085512503,16.46441026,6.466386633,2.26600127469431,6.343314455,368.4194165,0.04259906,59.06
"6694",6694,6694,6694,6694,6085507205,0,207.8546651,3.9824170829952,7.742428267,1630.265604,0.04050375,12.81
"6695",6695,6695,6695,6695,6075040100,0,399.520345,4.00289359372158,8.545169752,523.8209034,0.03190818,19.73
"6696",6696,6696,6696,6696,6001428302,0,405.0303243,3.49999836516409,8.977801888,598.5995512,0.02937227,32.06
"6697",6697,6697,6697,6697,6085506101,0,282.2569987,4.04279187111408,8.354770687,1164.17154,0.03892377,26.51
"6698",6698,6698,6698,6698,6085503001,0,140.415329,3.81233797250081,8.393553002,957.6774796,0.04125212,38.51
"6699",6699,6699,6699,6699,6037403320,0,1828.753682,4.41159236589177,12.34599271,1062.315111,0.05219839,24.85
"6700",6700,6700,6700,6700,6073020023,0,45.91146723,3.88031459322733,8.416655854,803.9687933,0.04588368,24.04
"6701",6701,6701,6701,6701,6055200400,21.47945521,577.0930176,5.33480214020115,9.640747839,329.8167903,0.03975537,34.32
"6702",6702,6702,6702,6702,6037460000,0.861477086,1153.986328,5.19140465586073,11.53077517,436.68899,0.06133785,21.74
"6703",6703,6703,6703,6703,6043000301,0.031604079,4.107047667,1.86839716725668,8.347311386,106.9047704,0.05679963,60.82
"6704",6704,6704,6704,6704,6089012604,0.179812806,0.405732667,2.35901177683589,5.78218526,88.32487963,0.04867647,30.14
"6705",6705,6705,6705,6705,6087100400,0,27.6110325,2.74806621408793,6.042496739,482.2018395,0.036244,5.57
"6706",6706,6706,6706,6706,6089012303,0.21831627,1.009966667,3.37549043564868,10.21280887,319.9675492,0.04706421,38.52
"6707",6707,6707,6707,6707,6059042335,0,265.0886688,3.69424087394953,9.230405056,1204.341044,0.05219839,14.74
"6708",6708,6708,6708,6708,6041130202,0,714.9423421,5.66125936505815,8.583441952,3773.693682,0.03064023,34.13
"6709",6709,6709,6709,6709,6065043218,0,8.0940967,2.90433983570645,8.861365764,485.9347013,0.05605125,37.94
"6710",6710,6710,6710,6710,6067004011,0,83.7858022,2.17476501310992,8.704904661,386.8416056,0.0438112,47.02
"6711",6711,6711,6711,6711,6097153705,57.94113002,0.007445733,4.15403892175706,5.886367965,510.3547416,0.03521715,31.54
"6712",6712,6712,6712,6712,6001420200,0,1000.406677,5.3881536970979,9.026342124,556.3819469,0.02937227,25.78
"6713",6713,6713,6713,6713,6075042602,0,412.7436625,4.55899912850624,8.624541822,1838.58615,0.03190818,18.67
"6714",6714,6714,6714,6714,6085505800,0,211.0106659,4.7355685946418,8.54394094,1727.409496,0.03975537,29.98
"6715",6715,6715,6715,6715,6079011800,423.7715317,20.83157047,3.967753827674,8.142608717,949.1366935,0.03809217,42.93
"6716",6716,6716,6716,6716,6001421700,0,777.7579957,4.07121406277756,9.073840161,188.8821877,0.02937227,22.93
"6717",6717,6717,6717,6717,6085506204,0,350.0830027,4.73283602937239,8.304379631,2275.862483,0.03975537,18.38
"6718",6718,6718,6718,6718,6037400205,1.02e-05,475.4216613,5.12615164554391,12.68205587,1012.954616,0.06473142,28.35
"6719",6719,6719,6719,6719,6085508401,0,268.5783335,4.80447904863461,8.053095914,1328.944243,0.03809217,13.01
"6720",6720,6720,6720,6720,6041121100,0,440.0476684,4.95074375013705,8.524151298,2581.490532,0.03190818,14.46
"6721",6721,6721,6721,6721,6001430700,0,393.5376689,2.79353508959245,8.717909033,428.9980547,0.03521715,61.37
"6722",6722,6722,6722,6722,6087101100,0.060960462,24.656634,3.49267165767887,6.213189519,472.1651143,0.036244,26.03
"6723",6723,6723,6723,6723,6059032047,0,618.989329,4.10505869685469,9.874203632,819.5891235,0.05334987,16.46
"6724",6724,6724,6724,6724,6059063400,0,2525.756633,6.94470594650685,10.90636414,1421.500801,0.04716458,21.76
"6725",6725,6725,6725,6725,6037574500,0.009205066,7925.406819,6.81994508599021,11.55366286,2333.007275,0.04192559,20.78
"6726",6726,6726,6726,6726,6037431600,0,1752.789653,4.53298211641608,11.77591979,434.0777408,0.05938691,16.34
"6727",6727,6727,6727,6727,6073021304,0,389.7170919,2.94177321013233,10.06829317,248.6202763,0.05057144,17.72
"6728",6728,6728,6728,6728,6075021000,0,327.2876638,4.00815359063323,8.5944072,683.1606939,0.03190818,61.18
"6729",6729,6729,6729,6729,6071000815,0,548.3360189,5.36095419886743,13.33814404,2677.084801,0.06464682,23.86
"6730",6730,6730,6730,6730,6073007903,0,176.1383056,3.91476621768906,9.829329909,741.6525993,0.0438112,17.92
"6731",6731,6731,6731,6731,6033001100,3.229606657,8.1e-05,2.73173855869988,3.183921321,208.1729145,0.03809217,46.7
"6732",6732,6732,6732,6732,6035040305,0.075840213,0.0143684,3.3377626748666,4.57216434,310.3424212,0.0482775,52.44
"6733",6733,6733,6733,6733,6037430502,0,1057.203013,4.35143985255006,11.73101532,279.3904668,0.06133785,20.44
"6734",6734,6734,6734,6734,6007000901,3.445766709,1.502403367,4.13705432584413,8.312299371,930.4304986,0.05027629,48.1
"6735",6735,6735,6735,6735,6065048100,0,1068.656006,4.63017466302621,11.65354383,4482.886576,0.05481967,18.11
"6736",6736,6736,6736,6736,6007000402,7279.993621,1.333976333,3.63509948958443,8.893200658,796.9766647,0.04632538,36.33
"6737",6737,6737,6737,6737,6111005911,0.006665323,147.3050028,4.70383301586565,9.182129711,2856.89469,0.0482775,14.52
"6738",6738,6738,6738,6738,6065043257,2.146121585,5.1157233,3.50044912833735,6.590489934,355.8464216,0.05626268,30.92
"6739",6739,6739,6739,6739,6059032055,0,447.5053304,3.68613448052671,10.13358989,743.0148016,0.05395594,16.18
"6740",6740,6740,6740,6740,6037901213,0,829.5580087,2.73915406218059,6.731369745,161.3701083,0.06350576,34.24
"6741",6741,6741,6741,6741,6111005504,9.67838482,130.3956655,3.67903779153096,9.382660035,655.5035924,0.0438112,36.53
"6742",6742,6742,6742,6742,6007000601,0.223230659,1.3326427,3.06748240709909,9.042850174,844.7372049,0.04716458,56.56
"6743",6743,6743,6743,6743,6073017040,0,13.67671393,3.96290780595607,9.56970277,1060.644571,0.04899293,24.57
"6744",6744,6744,6744,6744,6007000103,96.54074424,1.189780667,3.69407364467489,9.160736133,336.9162428,0.04791979,38.26
"6745",6745,6745,6745,6745,6013338203,0.000946247,738.6059978,4.74342302654563,8.89051694,1880.485458,0.03716809,24.09
"6746",6746,6746,6746,6746,6085506603,0,214.1763306,3.47563983842174,8.174025565,760.0926389,0.03975537,30.11
"6747",6747,6747,6747,6747,6059042106,0,54.1070989,5.3015194431758,9.831955,2235.483262,0.04978792,21.57
"6748",6748,6748,6748,6748,6041121200,0,544.1493327,6.07805503443144,8.618119207,2869.19225,0.03190818,12.57
"6749",6749,6749,6749,6749,6079012502,1.416422177,23.6617766,3.59418695422489,5.948879566,629.6165412,0.04320513,39.02
"6750",6750,6750,6750,6750,6073016606,0,106.5734329,4.59738987598628,9.434169736,929.0396706,0.04901945,29.52
"6751",6751,6751,6751,6751,6073017304,0.004412183,16.5024999,5.03751538389323,9.075239926,2399.191066,0.04435661,10.21
"6752",6752,6752,6752,6752,6083002924,0,80.73292017,1.97821695766222,7.879938261,492.708737,0.03975537,24.54
"6753",6753,6753,6753,6753,6061020602,0.719922311,10.22874657,4.57720047075758,7.536690975,730.8244703,0.05400087,20.43
"6754",6754,6754,6754,6754,6037621004,0,5157.693359,4.61957460364406,11.90701301,1592.714683,0.04259906,15.75
"6755",6755,6755,6755,6755,6037620001,0.001103608,4000.156616,6.86395618839168,11.85637687,1375.575398,0.04320513,22.13
"6756",6756,6756,6756,6756,6089010702,0,1.18586,2.79877911485553,8.228837024,801.6325585,0.04585093,43.57
"6757",6757,6757,6757,6757,6059099310,0.621784067,3429.450033,3.71080799930647,11.3762925,669.6147788,0.04320513,32.14
"6758",6758,6758,6758,6758,6085506801,0,150.9675649,4.50347217192772,7.869403228,1470.75786,0.04125212,18.67
"6759",6759,6759,6759,6759,6059042334,0,277.4833323,3.56159295519554,9.132143535,822.1229167,0.05219839,15.34
"6760",6760,6760,6760,6760,6073016811,0,136.0356979,3.27918828234935,9.308795973,409.5902719,0.05462941,28.28
"6761",6761,6761,6761,6761,6019005522,82.46754231,922.9419963,4.26540646539353,13.28497555,311.2251599,0.06236471,24.17
"6762",6762,6762,6762,6762,6001426200,0,541.3470154,4.27980176154284,9.430628424,440.3487443,0.02937227,33.34
"6763",6763,6763,6763,6763,6073013905,0,231.6802114,2.65749784520884,10.09062123,537.8678232,0.04632538,61.24
"6764",6764,6764,6764,6764,6067008402,0,27.4855334,3.25415828039155,7.619761019,675.1565647,0.05462941,27.25
"6765",6765,6765,6765,6765,6037920018,0,216.7376683,3.40631213576955,9.764286878,720.2770647,0.06464682,26.24
"6766",6766,6766,6766,6766,6013320003,0,2197.179972,3.73900065886081,8.811807168,504.0298422,0.03716809,58.45
"6767",6767,6767,6767,6767,6037910804,0,1090.757655,3.5479344875558,8.752683429,3697.953777,0.06350576,32.59
"6768",6768,6768,6768,6768,6075013300,0,397.4370016,4.46335705480128,8.574579625,587.485381,0.03064023,19.91
"6769",6769,6769,6769,6769,6059075604,0.269414194,3092.496663,3.70817054393063,11.63920834,443.5159694,0.04901945,30.13
"6770",6770,6770,6770,6770,6027000100,0.116955089,0.004332633,2.31704479563723,3.771471037,252.1929298,0.04686652,64.9
"6771",6771,6771,6771,6771,6075016900,0,345.7903341,3.28282486381457,8.568936646,491.7727526,0.03064023,24.92
"6772",6772,6772,6772,6772,6059021912,0,2713.316691,5.46364826647385,11.73026665,1058.853609,0.04901945,20.95
"6773",6773,6773,6773,6773,6017030602,0.388348494,1.023479333,3.34080695810154,6.876757609,148.2058279,0.05470056,19.37
"6774",6774,6774,6774,6774,6067007106,0,102.1231664,2.50710471068195,8.775968062,379.3136979,0.04863521,46.61
"6775",6775,6775,6775,6775,6085511911,0.544001799,72.3171997,3.29547084782981,7.47079225,454.1674039,0.04192559,20.56
"6776",6776,6776,6776,6776,6085507402,0,307.6966756,3.62860130231045,7.988323818,1462.489512,0.03975537,11.29
"6777",6777,6777,6777,6777,6037620602,0.250870482,7536.510093,5.90241937851064,11.96320524,1285.62995,0.04125212,22.62
"6778",6778,6778,6778,6778,6037265100,0,1458.852356,5.80077457655121,11.66564816,1420.135504,0.04981739,14.63
"6779",6779,6779,6779,6779,6059062641,0,681.0703328,4.30216260518806,9.785208757,1051.977815,0.05219839,21.74
"6780",6780,6780,6780,6780,6071000814,2.681946825,509.8553263,5.4205376315184,13.35627806,1650.874652,0.06591477,24.03
"6781",6781,6781,6781,6781,6007001400,2260.51684,1.415781633,4.63965266332966,7.863845216,309.1311811,0.04627871,36.72
"6782",6782,6782,6782,6782,6065044918,0,0.036790933,3.24568228875639,7.124797947,896.2428377,0.06236471,27.21
"6783",6783,6783,6783,6783,6037910809,0,260.0494054,4.67785093323727,10.12468543,1711.296243,0.06718273,35.16
"6784",6784,6784,6784,6784,6037574602,0,8104.89974,5.58898869737581,11.50739377,1499.03251,0.04125212,14.2
"6785",6785,6785,6785,6785,6019006404,5.51566482,45.75527493,3.95429406679705,10.63511999,105.2839962,0.06133785,24.06
"6786",6786,6786,6786,6786,6095252105,0,1485.090007,3.47681023371383,8.840132895,844.565973,0.036244,58.44
"6787",6787,6787,6787,6787,6059099511,0,6344.44336,5.08816125550623,11.4684923,309.7265175,0.04050375,24.73
"6788",6788,6788,6788,6788,6097153403,10.60979542,0.006347367,4.47746463470106,6.722401448,541.9060246,0.03190818,32.33
"6789",6789,6789,6789,6789,6041104101,0,123.8996989,3.52194025415988,8.275323411,1521.869216,0.03419029,33.31
"6790",6790,6790,6790,6790,6081613800,125.1540803,40.8148664,4.9862984887144,7.085121609,99.08833434,0.03510866,19.05
"6791",6791,6791,6791,6791,6085509302,0,141.3906657,5.5813347726057,8.278079784,946.1605834,0.036244,16.73
"6792",6792,6792,6792,6792,6075016600,0,350.6516622,3.45594677784674,8.564654891,765.3680475,0.03190818,46.92
"6793",6793,6793,6793,6793,6065045125,0.425900175,0.036387933,3.45287108854358,6.747526526,848.4181404,0.06350576,21.66
"6794",6794,6794,6794,6794,6085507807,0,1042.432332,4.44686065014397,8.071686107,1374.93397,0.03809217,10.3
"6795",6795,6795,6795,6795,6055201700,10.52257855,1.596253667,4.24559488384078,7.150220075,291.2447044,0.03803052,15.15
"6796",6796,6796,6796,6796,6059021812,0.062047385,6251.016764,6.61601921040977,12.12583577,1129.378813,0.0482775,21.33
"6797",6797,6797,6797,6797,6111005303,1435.147809,127.7476705,5.56373757437919,9.314142191,1046.332655,0.04435661,20.15
"6798",6798,6798,6798,6798,6001423601,0,651.8230082,4.15322168524172,9.192137242,705.5785975,0.02937227,25.75
"6799",6799,6799,6799,6799,6065043252,0,6.867843467,3.14304748928861,8.036632871,896.1400406,0.05462941,32.95
"6800",6800,6800,6800,6800,6073017039,0,20.07198653,4.34337239902297,9.295894283,1632.765179,0.0482775,15.61
"6801",6801,6801,6801,6801,6001441521,0,256.8120066,2.78602315710998,8.634667083,2162.979437,0.036244,34.61
"6802",6802,6802,6802,6802,6085509401,0,152.8043315,4.44785022538993,8.181223218,1293.124956,0.036244,12.05
"6803",6803,6803,6803,6803,6061020711,0,31.05699987,2.71999087255948,8.169640932,964.6145552,0.05219839,45.76
"6804",6804,6804,6804,6804,6037264302,5.57e-05,1446.748006,6.07737139171573,11.6359773,772.7464729,0.04901945,12.81
"6805",6805,6805,6805,6805,6097150203,84.56177672,355.0493368,3.12364586774437,8.151101944,316.564498,0.036244,29.89
"6806",6806,6806,6806,6806,6067007105,0,99.40786743,1.90156612740479,8.749056444,223.1617329,0.04899293,45.71
"6807",6807,6807,6807,6807,6037621324,0,5563.976562,4.73501417218304,11.85025599,945.1700907,0.04192559,20.4
"6808",6808,6808,6808,6808,6059052528,0,1636.446696,3.93169859122533,11.52312731,1029.201634,0.04978792,26.28
"6809",6809,6809,6809,6809,6079010205,0,38.95847187,3.66455524554229,7.149373973,599.8031022,0.04539285,46.01
"6810",6810,6810,6810,6810,6019005524,0.289871806,1011.012329,4.53626917670246,13.38901282,458.9945193,0.06236471,25.47
"6811",6811,6811,6811,6811,6045011800,17.58484762,0,2.19786915443566,6.041816576,222.0991925,0.03716809,77.83
"6812",6812,6812,6812,6812,6067007905,0,49.122701,2.92770475769381,8.713575856,416.5360516,0.05067132,65.38
"6813",6813,6813,6813,6813,6085503002,0,130.8866653,4.18030513751348,8.361235608,947.2803892,0.04125212,26.97
"6814",6814,6814,6814,6814,6097152501,9.96e-05,0.0117612,3.02610257590385,7.383508573,909.7997245,0.03419029,38.74
"6815",6815,6815,6815,6815,6065045103,0.009742116,0.053838767,2.66784018254142,6.882761655,1259.409853,0.06236471,28.59
"6816",6816,6816,6816,6816,6111000903,5.547207294,26.13513377,3.55693882177301,7.79017116,170.9259743,0.05176239,39.31
"6817",6817,6817,6817,6817,6073017032,0.213659012,13.35547353,4.46331388174629,8.689873329,1230.855349,0.04753555,18.72
"6818",6818,6818,6818,6818,6073019903,20.89765858,50.198733,3.40648894827144,8.44202354,508.8703423,0.04539285,29.23
"6819",6819,6819,6819,6819,6061021040,0,42.6240349,2.02527435185857,8.307995334,483.8825109,0.05067132,33.77
"6820",6820,6820,6820,6820,6085510700,0,149.6406708,5.17384793369894,8.282703683,1248.124251,0.03521715,14.28
"6821",6821,6821,6821,6821,6073009104,0,210.8578949,4.98144378384667,9.833608336,1999.987965,0.0438112,35.5
"6822",6822,6822,6822,6822,6065045109,0,0.037136467,2.14944773391208,7.26274433,881.5735848,0.06350576,33.1
"6823",6823,6823,6823,6823,6019005517,0,1172.622966,4.46772955695255,13.24342235,313.663655,0.06133785,30.7
"6824",6824,6824,6824,6824,6023000900,0,12.09816677,3.23932605876707,6.068385681,698.8599233,0.0279633,34.4
"6825",6825,6825,6825,6825,6085512035,8.061154583,65.68120063,3.2805753741191,7.67058354,422.845856,0.04259906,39.4
"6826",6826,6826,6826,6826,6073009502,0,156.2991994,4.63379752464261,8.433787261,1209.563419,0.04539285,26.23
"6827",6827,6827,6827,6827,6089011401,0.215706283,1.417633333,2.02008613604573,8.427290403,356.1705331,0.04539285,72.6
"6828",6828,6828,6828,6828,6073017042,0,67.2578443,3.86851284554245,9.379362571,1474.857973,0.0482775,12.44
"6829",6829,6829,6829,6829,6095252106,0,1744.803345,3.07913596688834,8.82464688,254.1773923,0.036244,58.44
"6830",6830,6830,6830,6830,6085504314,0,177.7903391,1.93570337587355,8.502152397,397.5920874,0.03975537,31.83
"6831",6831,6831,6831,6831,6075030900,0,277.3189952,4.3532339147596,8.596743731,1617.523685,0.03304924,29.4
"6832",6832,6832,6832,6832,6079012900,14.31422435,28.9531277,4.25442285590089,6.4570931,210.0353129,0.04568609,29.27
"6833",6833,6833,6833,6833,6023010400,2.27775929,6.334679933,2.31227743138454,6.039993734,347.6515205,0.02655433,57.09
"6834",6834,6834,6834,6834,6097151307,0.306762348,0.293731467,3.86253202363357,7.390942267,1015.796788,0.03190818,37.34
"6835",6835,6835,6835,6835,6017031406,0.44981822,7.604616467,3.20931799911821,6.605471788,179.6363324,0.05535282,45.62
"6836",6836,6836,6836,6836,6061023100,0,35.25639977,3.41293682834196,8.291859857,1158.74489,0.05116215,32.52
"6837",6837,6837,6837,6837,6111007610,0.309061015,61.04996747,3.98654546218967,9.242241461,700.2341632,0.04863521,30.68
"6838",6838,6838,6838,6838,6059032034,0,459.8266602,3.58769123518324,9.591943982,869.7829025,0.05334987,15.53
"6839",6839,6839,6839,6839,6037910813,0,514.2649789,4.37306003190602,9.340705171,3855.106708,0.06473142,20.94
"6840",6840,6840,6840,6840,6075015100,0,385.9513296,4.68047115749136,8.637295646,1918.741189,0.02937227,40.8
"6841",6841,6841,6841,6841,6059052417,0,1486.80367,3.58426704919989,11.54023788,578.0770043,0.05067132,20.21
"6842",6842,6842,6842,6842,6001406700,0,466.9539896,3.14054893087432,9.077659054,453.9058383,0.02937227,64.78
"6843",6843,6843,6843,6843,6059021916,0,5304.513265,3.63254903242735,11.97870107,621.2455423,0.0482775,27.46
"6844",6844,6844,6844,6844,6041101100,0.344514667,156.0636648,4.17316977549196,8.199131013,2041.710391,0.03521715,42.74
"6845",6845,6845,6845,6845,6073002002,0,244.9509277,3.7230950810853,9.783302987,1056.365829,0.04435661,36.77
"6846",6846,6846,6846,6846,6065041806,0,1152.509684,3.7350259001876,12.28714525,511.0588236,0.05846283,39.28
"6847",6847,6847,6847,6847,6111005401,84.77099673,121.7179972,3.66523196594416,9.295562434,602.2494146,0.04435661,36.53
"6848",6848,6848,6848,6848,6037403305,0,2322.39034,4.44710213662299,12.10414328,2828.990223,0.05022962,15.38
"6849",6849,6849,6849,6849,6111005203,0,117.934667,2.6854819173085,9.293043921,668.8349581,0.04435661,36.53
"6850",6850,6850,6850,6850,6073019808,15.79680203,94.48083367,3.32919879485492,8.839838477,408.7541933,0.0438112,27.26
"6851",6851,6851,6851,6851,6073000800,0,290.3916728,3.60249263176225,9.932987684,339.371505,0.04259906,39.53
"6852",6852,6852,6852,6852,6073018608,1.032975417,36.08603287,3.98384973556967,9.08396169,591.7336911,0.04435661,21.3
"6853",6853,6853,6853,6853,6059042205,0,144.7536647,5.65398398300693,9.800152078,2013.096529,0.05070407,16.07
"6854",6854,6854,6854,6854,6075013500,0,384.0470072,4.68936160604385,8.692251301,1961.967776,0.02937227,54.75
"6855",6855,6855,6855,6855,6113010402,44.90761903,110.590332,2.95040720245607,8.558715833,129.126609,0.0438112,66.19
"6856",6856,6856,6856,6856,6073020902,0,17.5381848,3.5462657066674,6.448108944,116.3745401,0.05852448,25.77
"6857",6857,6857,6857,6857,6009000122,0.617604974,8.719680167,3.01385201135344,8.29574775,292.779417,0.05679963,16.44
"6858",6858,6858,6858,6858,6059001602,0,3559.290039,4.28454496500668,12.03213893,787.3839242,0.04791979,32.59
"6859",6859,6859,6859,6859,6013323000,0.009209459,858.870687,3.87751941957801,8.891889075,674.7783978,0.03716809,33.81
"6860",6860,6860,6860,6860,6073008353,0,51.0884997,2.60535227280177,9.403094361,581.0726538,0.04676708,23.12
"6861",6861,6861,6861,6861,6017030704,0.07331591,37.03923417,4.85789161223356,8.222543212,888.1417278,0.05613032,22.83
"6862",6862,6862,6862,6862,6075010900,0,413.4256693,4.59927917228988,8.714174551,685.7911545,0.02937227,33.24
"6863",6863,6863,6863,6863,6037920020,0,225.566569,3.34821016054682,9.588613344,581.2670245,0.06464682,22.57
"6864",6864,6864,6864,6864,6037573800,0.115269227,4848.056559,5.58915616655404,11.66333946,876.3207929,0.04259906,28.72
"6865",6865,6865,6865,6865,6095252107,0,2368.066691,3.43847074810168,8.803995447,292.0054672,0.03716809,58.44
"6866",6866,6866,6866,6866,6073007400,0.00027023,288.9689128,4.95217282746707,9.936764812,655.7672553,0.0438112,23.55
"6867",6867,6867,6867,6867,6065044919,0,0.060889867,2.72864209726338,7.128044213,995.1391542,0.06350576,23
"6868",6868,6868,6868,6868,6075015600,0,372.2390035,3.44827454401672,8.602120671,651.9724271,0.03190818,21.25
"6869",6869,6869,6869,6869,6013356002,0.209261521,808.3629963,2.72029488463259,8.686537639,442.3094424,0.03292869,36.42
"6870",6870,6870,6870,6870,6075015400,0,384.5729879,3.74163232183569,8.587947299,807.7348956,0.03064023,27.81
"6871",6871,6871,6871,6871,6061020501,5.675876745,7.038210233,3.71613515829301,7.102764449,845.0574409,0.05605125,23.87
"6872",6872,6872,6872,6872,6073017401,0.451192341,22.55340003,4.56546474128316,9.365039995,1846.6494,0.04435661,19.16
"6873",6873,6873,6873,6873,6085506701,0,222.9849904,3.14923582846782,8.034745468,1705.291606,0.03975537,24.99
"6874",6874,6874,6874,6874,6097153809,101.7681638,0.012854067,3.90658957184605,7.10755247,862.2131885,0.03521715,30.72
"6875",6875,6875,6875,6875,6067009632,0,50.82180027,2.19136503375857,8.748114585,937.1219714,0.04539285,44.42
"6876",6876,6876,6876,6876,6065045110,0,0.042537867,2.19911378349003,7.314697345,880.9778381,0.06350576,33.1
"6877",6877,6877,6877,6877,6061020200,0.002380914,7.1654334,3.18048579795608,6.055406468,339.1643604,0.05248842,31.9
"6878",6878,6878,6878,6878,6073008364,0,124.9091339,3.79793704462004,9.370819429,1361.784855,0.04490202,18.31
"6879",6879,6879,6879,6879,6037430200,0.091929757,1181.349975,5.75940256683789,11.58348102,496.7829183,0.06350576,16.82
"6880",6880,6880,6880,6880,6061022800,0,33.56369973,3.02957179142839,8.219409549,1845.623114,0.05165298,34.97
"6881",6881,6881,6881,6881,6113010509,90.79116073,150.6879984,3.23392652473132,8.736339279,385.2240422,0.04539285,25.33
"6882",6882,6882,6882,6882,6073017501,0.000949913,28.39996593,4.61621797682729,9.494065099,1544.138793,0.04320513,17.11
"6883",6883,6883,6883,6883,6111001401,2287.488676,122.5013326,3.62810805087557,8.990218824,695.9959208,0.04320513,36.74
"6884",6884,6884,6884,6884,6001451403,0,188.3136648,3.91537766244349,8.370434731,540.6130207,0.04435661,30.08
"6885",6885,6885,6885,6885,6037408627,0,2422.906311,3.28577428689156,12.00875256,521.0601246,0.05168937,28.33
"6886",6886,6886,6886,6886,6075013101,0,398.3619995,4.81488315259169,8.692251301,1164.803498,0.02937227,25.06
"6887",6887,6887,6887,6887,6065940500,0.04446905,5.1525745,2.97983849307194,6.228653497,461.8128001,0.06350576,31.55
"6888",6888,6888,6888,6888,6017030810,0.000622456,28.00953297,2.50826550144854,8.270971142,410.2157704,0.05763123,34.49
"6889",6889,6889,6889,6889,6073016610,0,111.2552592,3.17632865732818,9.542980648,625.5611772,0.05116215,36.45
"6890",6890,6890,6890,6890,6067004008,0,93.70083363,2.059160962257,8.655277379,119.7933812,0.0438112,47.02
"6891",6891,6891,6891,6891,6053012502,0,0.002408633,4.21610661093166,5.874889699,545.8723117,0.036244,34.61
"6892",6892,6892,6892,6892,6073020024,0,32.88586743,2.36732971557363,8.457557099,373.1582042,0.04632538,18.9
"6893",6893,6893,6893,6893,6007001600,3.099247453,0.467458333,4.35983195676994,6.802354009,243.9391716,0.05004573,30.08
"6894",6894,6894,6894,6894,6097154302,6.700226728,0.000558233,3.55942627645353,5.994869087,212.6255982,0.03304924,13.32
"6895",6895,6895,6895,6895,6085509801,0,199.2406667,4.73737833605499,8.038929382,1028.586112,0.03716809,14.14
"6896",6896,6896,6896,6896,6059032039,0,274.4099986,2.6646601773038,9.5037173,1007.476625,0.0527438,20.37
"6897",6897,6897,6897,6897,6089010807,0.696469747,2.229433333,2.43756762000231,8.511982336,484.3500615,0.04712258,47.19
"6898",6898,6898,6898,6898,6039000108,0,42.2514985,3.60699123801062,9.523193645,350.2342359,0.05852448,31.99
"6899",6899,6899,6899,6899,6085512034,0.084305211,69.47779973,3.75095469684879,7.949568758,578.5730718,0.04259906,27.05
"6900",6900,6900,6900,6900,6083002008,6973.794746,7.395099833,2.94641059042194,7.724757236,717.6584971,0.036244,41.11
"6901",6901,6901,6901,6901,6041119201,0,408.3333333,3.92781954104396,8.463780245,1364.544244,0.03190818,14.69
"6902",6902,6902,6902,6902,6113010605,78.80175016,179.5313314,4.81275201380136,8.673524792,946.9174997,0.04490202,27.28
"6903",6903,6903,6903,6903,6067008008,0.233552057,39.610967,3.47451215319637,8.388425806,885.5180442,0.05165298,41.59
